feature1,feature2,feature3,feature4,target
-0.9850377714756581,1.6247469564945334,0.8951932200277323,0.4784580316951308,1
3.284240978802265,2.312197073933958,0.12229750303228377,2.359415117813771,1
-0.6312880094042066,0.042966521765825716,0.34272534637770413,0.6838769553256057,0
-1.655485834624944,-2.930967933519301,0.24380071377119883,1.8957388597565314,0
-1.6426226972709932,-2.8098982371023418,-1.0700847663261526,1.4478741975068545,0
-1.1085636602593458,-1.3490987990083219,-1.251539424190444,1.2153549420581617,0
-3.1684578895347766,0.17525809121229097,-0.06413834659299254,-0.153143050039802,0
0.08826204973567842,0.02813548826128054,2.1451491277733883,0.7821347122187976,1
-0.8035648155088493,0.45675445328246944,0.39922312260527926,1.257456930437753,1
-2.2983300382426917,2.6957421549025202,-0.6255627015095294,2.4030765031918735,1
-0.35496286241403696,0.8720713829953803,1.8009404329108156,-0.6711592145985708,0
-0.28470938020932735,1.030218580869776,0.7858001586508322,1.0424124206244423,0
1.1260216408204253,-1.8417792864089417,0.5436001545944323,-0.5251654464918181,1
-1.8253931869093578,-0.20064182181363344,0.2811914239693758,-0.23174418229769111,1
-0.5783630485276873,0.036110428671378925,-0.24717738252059693,0.7520369911352628,0
-0.1759621177970423,1.062258451007752,-0.1852876588777083,2.116654870773411,1
-0.8691910252880388,-0.8490147498231719,-1.0212328171307132,0.6628962767849433,0
-0.332443872788297,-1.6506498751459584,0.5639091200523596,-1.5623019092056762,1
-0.12013109663852817,2.0467782994719124,1.5033983017671506,-0.018460548967292434,0
-1.3206327537384133,-2.116498961557907,-0.5020542243526112,1.7891434650189328,0
-0.40978894535841237,0.41262448565114207,1.3800913541474515,0.350983471973931,1
-0.7772578035181796,0.22918922155604982,1.1608267873785194,1.9284346228258984,1
-1.830756047731409,-3.174473199627482,-0.0821511783925688,1.1420780700581945,0
-1.3001592789892873,1.1628072174863193,-0.45888426286894,1.036138081627427,1
-0.3894507139063601,-1.2218839776891999,-1.0399059271255309,-0.8108944104590297,0
1.2651582241274042,-2.0906137704709744,0.23878915902651351,-1.068480099742051,0
-2.167367266334937,2.3809619852733688,1.7359638031652493,0.23991553449244218,1
3.029631563676768,1.6641209861786763,-0.019637798926681216,1.7814286926178378,1
-3.4055908582264887,-0.2237052391594916,-0.24415663529064868,-2.9755107502969667,0
-1.4633714275381844,-2.438294945899642,0.7604146561442974,2.050568322414109,0
-1.1293915758112427,-0.38298588030412994,-0.2246331499970246,-0.27124674538944094,1
-0.1333880121845975,-1.6482709901884882,-1.0534155631736561,-1.7729139077807283,0
-0.7594001579227783,-1.2431953998350673,0.30263546523903323,-1.4488692171420938,0
-2.7848633292104368,-0.16639421347861838,-0.05761879703358539,-1.4145603390375987,0
1.2803034508122626,1.0175745785457009,0.594754341665286,1.0586946766282708,1
-1.3211167004882383,1.7968956271267404,-1.0227925651984056,0.919481151210938,1
-2.254992864908984,-0.4106773001294254,-0.07160125941406395,-0.823901266123862,0
-0.052628859836943875,-1.3281124681680276,1.1081828167375165,-0.5805114527559836,0
4.304434533332298,3.010928633224665,1.7495767431869393,3.160387067409281,1
-0.9692935044424165,-0.8386208005206772,-1.9982006845321076,-0.19473446711291753,0
2.605821938164815,0.9928025364256576,0.5432980290363879,0.3653923334300859,1
-1.4072458757588868,-2.0640301403607184,-0.0657502610729878,1.708665548017172,0
-0.4753315628632231,-1.507310182782796,0.38193545223155334,-1.6666895520121732,0
-1.6062347783049287,-0.8049871968127088,1.613711269058647,-1.3612784951450656,0
-0.7397132627134829,0.21418522748021596,1.0786808334312956,-0.12108455341057245,1
-0.8357025084314745,-0.5709170596294832,1.5655240292343404,1.9415909208989282,0
-1.0690712195321623,-0.9645118545693193,0.015579047581467534,-0.9993660730922732,0
0.6502887967355764,-0.09653534535527153,0.04886007032570433,-0.3259903248499525,1
-2.3146023267294815,-0.29031133726219893,-0.3216350512173826,-0.6380248395626796,0
-0.030137169492526206,1.744255355927486,-2.198805956620082,-0.1607247266917764,0
-1.328291330070587,1.0844953576645302,-2.8485426206300755,1.4291558544053313,1
0.11850402877406263,-1.4963732745322922,1.5007597906343109,-0.8219814937897257,0
2.8979212616143575,3.012844307019388,0.8949243769444413,2.2330740668272817,1
-1.3836821554954872,-1.815586972332118,0.24333944932269183,0.6998850768345588,0
-0.32881984884812654,0.9262923386151333,-0.46770120131189136,0.5725018811872571,1
-1.8601931365449524,2.5584629233878093,1.7275431701007113,1.4889042245092394,1
-0.40641382147545146,0.31213235504840187,0.12810441491078928,0.009872640018553702,0
2.730313690322312,3.234973959954177,-1.570500603623177,3.263633321601161,1
-0.5186745271620227,0.4644154712978277,1.1172958315881276,0.6269085375022116,0
-0.66849809322615,-0.2548958822466775,1.3291525301324314,1.1160084265622539,0
-1.3133616538529602,-2.149028439945117,0.02688583899453078,0.5419162762918863,0
-1.0307372101058159,2.2566701193117087,0.1979107834626478,0.07940636686281888,1
